date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:35:05	7236/7236	---M--	200	added ('OK')	image/png	etag:%221c44-4806e887576c0%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/93.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/93.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:05	2204/2204	---M--	200	added ('OK')	image/png	etag:%2289c-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/105.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/105.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:05	1677/1677	---M--	200	added ('OK')	image/png	etag:%2268d-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/106.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/106.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:06	2131/2131	---M--	200	added ('OK')	image/png	etag:%22853-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/107.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/107.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:06	2120/2120	---M--	200	added ('OK')	image/png	etag:%22848-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/108.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/108.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:06	2776/2776	---M--	200	added ('OK')	image/png	etag:%22ad8-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/109.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/109.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:06	5405/5405	---M--	200	added ('OK')	image/png	etag:%22151d-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/110.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/110.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:06	5872/5872	---M--	200	added ('OK')	image/png	etag:%2216f0-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/111.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/111.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:07	5791/5791	---M--	200	added ('OK')	image/png	etag:%22169f-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/112.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/112.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:07	5741/5741	---M--	200	added ('OK')	image/png	etag:%22166d-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/113.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/113.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:07	5450/5450	---M--	200	added ('OK')	image/png	etag:%22154a-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/114.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/114.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:07	4407/4407	---M--	200	added ('OK')	image/png	etag:%221137-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/115.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/115.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:08	5733/5733	---M--	200	added ('OK')	image/png	etag:%221665-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/116.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/116.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:08	5403/5403	---M--	200	added ('OK')	image/png	etag:%22151b-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/117.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/117.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:08	5982/5982	---M--	200	added ('OK')	image/png	etag:%22175e-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/118.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/118.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:08	6389/6389	---M--	200	added ('OK')	image/png	etag:%2218f5-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/119.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/zbroje/119.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_zbroje.php)
12:35:08	1803/1803	---M--	200	added ('OK')	image/png	etag:%2270b-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/94.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/94.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:09	3148/3148	---M--	200	added ('OK')	image/png	etag:%22c4c-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/95.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/95.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:09	3429/3429	---M--	200	added ('OK')	image/png	etag:%22d65-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/96.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/96.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:09	2213/2213	---M--	200	added ('OK')	image/png	etag:%228a5-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/97.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/97.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:09	1476/1476	---M--	200	added ('OK')	image/png	etag:%225c4-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/98.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/98.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:10	1815/1815	---M--	200	added ('OK')	image/png	etag:%22717-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/99.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/99.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:10	3580/3580	---M--	200	added ('OK')	image/png	etag:%22dfc-4806e8856f240%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/100.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/100.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:10	5447/5447	---M--	200	added ('OK')	image/png	etag:%221547-4806e8856f240%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/101.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/101.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:10	2421/2421	---M--	200	added ('OK')	image/png	etag:%22975-4806e8856f240%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/102.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/102.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:11	4616/4616	---M--	200	added ('OK')	image/png	etag:%221208-4806e8856f240%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/103.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/103.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:11	5263/5263	---M--	200	added ('OK')	image/png	etag:%22148f-4806e8856f240%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/104.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/104.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:11	1734/1734	---M--	200	added ('OK')	image/png	etag:%226c6-4806e8856f240%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/120.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/120.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:11	1810/1810	---M--	200	added ('OK')	image/png	etag:%22712-4806e8856f240%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/121.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/121.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:11	2627/2627	---M--	200	added ('OK')	image/png	etag:%22a43-4806e8856f240%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/122.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/122.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:12	1912/1912	---M--	200	added ('OK')	image/png	etag:%22778-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/123.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/123.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:12	2463/2463	---M--	200	added ('OK')	image/png	etag:%2299f-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/124.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/124.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:12	2326/2326	---M--	200	added ('OK')	image/png	etag:%22916-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/125.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/125.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:12	2325/2325	---M--	200	added ('OK')	image/png	etag:%22915-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/126.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/126.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:12	2598/2598	---M--	200	added ('OK')	image/png	etag:%22a26-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/127.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/127.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:13	2737/2737	---M--	200	added ('OK')	image/png	etag:%22ab1-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/128.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/128.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:13	3394/3394	---M--	200	added ('OK')	image/png	etag:%22d42-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/129.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/129.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:13	3776/3776	---M--	200	added ('OK')	image/png	etag:%22ec0-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/130.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/130.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:13	2802/2802	---M--	200	added ('OK')	image/png	etag:%22af2-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/131.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/131.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:14	2758/2758	---M--	200	added ('OK')	image/png	etag:%22ac6-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/132.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/132.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:14	3171/3171	---M--	200	added ('OK')	image/png	etag:%22c63-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/133.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/133.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:14	2756/2756	---M--	200	added ('OK')	image/png	etag:%22ac4-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/134.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/134.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:14	3071/3071	---M--	200	added ('OK')	image/png	etag:%22bff-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/135.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/135.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:14	4062/4062	---M--	200	added ('OK')	image/png	etag:%22fde-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/140.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/140.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:15	2605/2605	---M--	200	added ('OK')	image/png	etag:%22a2d-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/145.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/145.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:15	4325/4325	---M--	200	added ('OK')	image/png	etag:%2210e5-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/150.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/150.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:15	4430/4430	---M--	200	added ('OK')	image/png	etag:%22114e-4806e88663480%22	https://www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/155.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/predmety/ostatni/155.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_ostatni.php)
12:35:15	1815/1815	---M--	200	added ('OK')	image/png	etag:%22717-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/99.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/99.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:16	8147/8147	---M--	200	added ('OK')	image/png	etag:%221fd3-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/30.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/30.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:16	4244/4244	---M--	200	added ('OK')	image/png	etag:%221094-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/11.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/11.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:16	33286/33286	---M--	200	added ('OK')	image/png	etag:%228206-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/75.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/75.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:16	2627/2627	---M--	200	added ('OK')	image/png	etag:%22a43-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/122.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/122.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:17	3394/3394	---M--	200	added ('OK')	image/png	etag:%22d42-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/129.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/129.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:17	6389/6389	---M--	200	added ('OK')	image/png	etag:%2218f5-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/119.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/119.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:17	10939/10939	---M--	200	added ('OK')	image/png	etag:%222abb-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/63.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/63.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:17	3386/3386	---M--	200	added ('OK')	image/png	etag:%22d3a-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/22.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/22.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:17	2756/2756	---M--	200	added ('OK')	image/png	etag:%22ac4-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/134.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/134.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:18	32733/32733	---M--	200	added ('OK')	image/png	etag:%227fdd-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/78.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/78.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:18	2776/2776	---M--	200	added ('OK')	image/png	etag:%22ad8-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/109.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/109.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:18	9367/9367	---M--	200	added ('OK')	image/png	etag:%222497-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/46.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/46.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:18	4200/4200	---M--	200	added ('OK')	image/png	etag:%221068-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/57.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/57.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:19	12626/12626	---M--	200	added ('OK')	image/png	etag:%223152-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/88.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/88.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_artefakty.php)
12:35:19	23249/23249	---M--	200	added ('OK')	image/png	etag:%225ad1-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/83.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/83.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_relikvie.php)
12:35:19	4484/4484	---M--	200	added ('OK')	image/png	etag:%221184-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/54.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/54.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_relikvie.php)
12:35:19	6247/6247	---M--	200	added ('OK')	image/png	etag:%221867-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/27.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/27.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_relikvie.php)
12:35:19	3797/3797	---M--	200	added ('OK')	image/png	etag:%22ed5-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/05.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/05.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_relikvie.php)
12:35:20	4019/4019	---M--	200	added ('OK')	image/png	etag:%22fb3-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/08.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/08.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_relikvie.php)
12:35:20	7633/7633	---M--	200	added ('OK')	image/png	etag:%221dd1-4806e8847b000%22	https://www.svetmightandmagic.cz/mmvi/obrazky/artefakty/41.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/artefakty/41.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_relikvie.php)
12:35:20	7560/7560	---M--	200	added ('OK')	image/png	etag:%221d88-4806e887576c0%22	https://www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_kniha01.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_kniha01.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_svitky.php)
12:35:20	4494/4494	---M--	200	added ('OK')	image/png	etag:%22118e-4806e887576c0%22	https://www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_svitek01.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_svitek01.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_svitky.php)
12:35:21	6296/6296	---M--	200	added ('OK')	image/png	etag:%221898-4806e887576c0%22	https://www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_kniha02.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_kniha02.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_svitky.php)
12:35:21	4677/4677	---M--	200	added ('OK')	image/png	etag:%221245-4806e887576c0%22	https://www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_svitek02.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_svitek02.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_svitky.php)
12:35:21	6602/6602	---M--	200	added ('OK')	image/png	etag:%2219ca-4806e887576c0%22	https://www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_kniha03.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_kniha03.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_svitky.php)
12:35:21	4220/4220	---M--	200	added ('OK')	image/png	etag:%22107c-4806e887576c0%22	https://www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_svitek03.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_svitek03.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_svitky.php)
12:35:21	7158/7158	---M--	200	added ('OK')	image/png	etag:%221bf6-4806e887576c0%22	https://www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_kniha04.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_kniha04.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_svitky.php)
12:35:22	4018/4018	---M--	200	added ('OK')	image/png	etag:%22fb2-4806e887576c0%22	https://www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_svitek04.png	C:/Users/roman.makudera/Downloads/cz-mmvi/www.svetmightandmagic.cz/mmvi/obrazky/svitky/mmvi_svitek04.png	(from https://www.svetmightandmagic.cz/mmvi/mmvi_svitky.php)
